recipientAddress,pointsAmount
0x01fb3f5d06bb0abac8b1bbd7f061c030c59d01f3,4
0x7882b64f7b97bb6c9d2917a25d5c8728e11b07f2,3
0x3600c10a6b8d49ba3a32bae4c56df37e2df25486,1
0x4f3ed1b03dd9ec258187dfabdbaecef9eb37dffa,3
0xecdc73c3e5eca83cdafaef9a66ef9f90ca56ab0c,1
0x0f2b2c4d15bb3596c59585f0bdc6cc63e13064b8,4
0xadc7b0d7d7e7cbaadc71fc4b8dbfbce436b18568,2
0x6fb6f0ac0d06f89a13aca9cf865fc304e62b78ab,1
0x18a9cb21ff56ff1ed0af7e09dd0bb168a066eed9,5
0xc6d8cfb59297ac0cacd119b4c8beceb0b399fadd,2
0xbf54934afcc7de5bfc2261c612ecef5f304fbbd8,5
0xfcd0bfda3e97d7da4ab764bc1a2fa5df3a54f9a8,1
0x79f636a12a22a0fda69c56edbfc1bfcfddeec4ee,1
0xb3b9ac0a47a710adf9cbbc37cdf6c6f2ca18e0ac,1
0x6fdcf13bf5bf9f9ada8d3149ee13dedde0efb3a5,2
0x3de3f907bccd0fe35cac7d4999aff3eecf9be3b9,3
0xab14da2bec668aae35e12d2bdcc558c4afe4ac29,3
0xf1bd0c7f1f88feddb09b4e09acddea89e7d5dfa6,2
0xd4e7deb8fdbee8edeae50e7fb3cacb527d9ceee1,4
0xeaff16befa878bf17eddddb012000a601e9e1edd,5
0x6c714b6830f854e71ce7038ebb4d2f1639ec2dd0,4
0xa8418c0ca33d27ae6bcd47ccbd6e4d9f38d867d9,5
0xdcfb076ecd1f00dee354ccea70a8f0f373ff4ac4,4
0xb15ddb56cabd78cba6dc0dd0cf9bd4f67b8ec380,1
0xdf7ebed2dd61649c88d2bc383bb459c22ff26978,3
0x78ae250ffd25a4bac4ed1aceeaf11f921bcda96e,5
0x4dffdbfae0fb7a8d1adecdaaffccec2aebdc5ba4,3
0x0242c571cf74c2f3cfddf6ed590bd9b6e7f66878,5
0x7aefa8a521dbc8c2fbde09d8b7d5db4095bc62cf,5
0xed17ffb56eb5c15c950ea988b8a5a32c5d3df0fb,5
0x0b690adb3b7cd5f55bbfeac1dea24cd0a623cccf,4
0xc0dba6a04bdfdc9813af80cd23de9c6ccaeb8d5c,4
0x03afa4bfb2e87a7102225d23fdddf0fd0c88a0fa,1
0x0c0d98cbbe96cdc909e4e1deabdbdb67bb2cc13d,4
0x660d07bcfbae7c9cbc9efcfb4eab6fca1d6255e2,3
0xfa23e2718d71adedab3f159dcef72a3efe91b282,4
0x64adcf2eb6badf153c294d83edc10d44f695dbf8,2
0xef1c4790d5cea6cec96ffcf4bcec9acbf1df24c1,2
0xe5a39aeb7f2de68bf5a6baefbfa1cd7fa276a7ac,1
0xe95cbfedac99bfbf48b67ca3d8dd95bdfb0418dd,3
0xefbc9fd3ddcebc27ce0ab1b3cc4fee0bbf8042c9,4
0x439cf91fbc875fd7efa3091efb546ebf6dbc2f60,5
0xd7a5279c711b7ef31fa1a11ed67fb68b2bccfc8b,3
0xdb5ee60e7565df6cfdeee70ba897da0085dcffc9,4
0x84a9f915cbc65636cc1ccaeb4d62e3b37e4af770,5
0x0bb4deaacc2df91dadb04c3bc1b4a892626f5a5c,5
0x6bbcdcb7a156cfa2d8e4a06023ded9ef67409dd7,4
0xc4dcc64a10cbd1ffe8e4299bf27a317058d7f0e9,1
0x4bfc4deacbf36f4f29cf805f87bd6e64de0e189b,5
0x1ea984ea7bbea9ce9f2a0b7edeafdbfeea295a91,3
0x5f6d3ecaa71db8f2a95aac4c3a3c8b8f5ef0fe4b,3
0xa70cfdba1dbfbd4a8734cca654b37fba85ddfaac,3
0x4cfc5a4ecafbcf131bf53d1ccade6d9dae2307fa,3
0x72bbee138da87bab7d0f3bb1b5bbaa7e6ca3e9f3,1
0xebfed1ff758e51b19f72c1245b4b85fcf2ca81d0,5
0xdc8b8b4b6ebdbbdb9fdbd591d1f7f11b24debe19,3
0xcccc2e4eb2e07dfb9125acb62f50a2e904ffbe36,2
0x29919c786ac5a1b9c4ad26bf9e3ff3b521e7bcda,4
0x0f33bc5586debceb7ce5bdb9bfaf7463eff48bff,1
0xfab4a569d8e46f915cdc5cb4dd78aefba53caf58,4
0x53cd92186682a9beca1ffd69fada930ead2eb558,5
0xc4d00aaf5b0c3c2bddbe6ceed3c09d53348ddad0,5
0xb1e25aa5d573cf3a6cabdffbe63d006dae879783,5
0xdeedaaa18f3f10bf49dddf6e8b3d42e1f194c630,5
0x915ba391e8ee2ab9c119dd0ede60ec1affe3c62f,4
0xdcc1fe211ab0d81aeedefda280e02d4dfcbdae7e,2
0xb2d57c7ffb2cabde490e7efd05c12fb4a56e51ac,5
0xebc26ccbe5deac065cae8dcae9bfd17d321c4706,5
0xa1cab1f4d5899bd3ccf0ed9cf54b109fd9bd89fb,2
0x82b8bbf0ca6933f5edf7d6e3fe8acf9cfdc8caae,1
0x776941db101c44cbcd6bf55b5e1dfd5e5f38fce8,2
0x9d89e4be129ddefa42b809a9ddf72e849c85bc5d,3
0xeb7b9da4a8c1ad4bb3c8ad2dda3ae4d52d92ef6d,1
0xbdebdef4ad2bad8903c7ce7b6ca5bb6ec14cafed,3
0xe529df7c0495a4ab1224eb213889be5bab2858cd,2
0xab743b7f83b18a4ff99bd0d7b9dc3d403ffdce96,3
0x3370ebc88fc8ce89d66987dafb9a7e5f2dd5f98f,3
0x479b735fbded744c98a96efabba929dcdf62e0cb,4
0xfd4baa4619ed09ecd0c0ecfbab13ff915c5e34c2,3
0x8e1b41fdddeb44b35fe4decaa0ca6fcf65fab55e,2
0x24a676c6aceebff4f64ea5f1ba0a0a0c8f4e7d4a,2
0xa47face3bb3fc604eabbe2818002da0ceab80f79,2
0x5f5e998f20ac3b25f4c6ba2abb9c50975900bbcd,4
0xf52b916a69bcb46fcd47736abeacb2a7b9efd4c3,3
0x1d592892d0e4b5acf9ca9e1dbe89ebd6be2e9cc1,4
0xb86300f2a12a9fd28fbcd32a8c7117736ede2af9,2
0xdf686bbec80d823cc0cab2a28c70e765a7c6c6a4,2
0xaf48c9bccb51f3ad1c17daada2746eb0debce2c0,2
0x919542d0abff2ccaaba77eefcbccb2ad6c37dd19,4
0xbac69ea015b86fb20beba7d91cb49e5a0eaa6fda,2
0xf16e9db2bc7b02c7d03dca0a52c41df2edf981ad,5
0xe4cef75fcaa60b251b5f45cc17cbcddb77f064af,3
0x9f9877a08edfec6c1f7710bd5afdcd8fd6a2b574,3
0xc0adb97a85cb2add7939cbcb7da97f5c13a647b3,4
0xe03aeacac13cbbff63aa2dab10079a666ef94343,1
0x26aa22d4cc2fb9ff4b6b4144faf341573dc6f76e,5
0x853d4cdcffe5f1d9b4bee220aafbd16acd9b49d0,2
0xebecc6a4e3b2ba12f5aa4cbaafedf681cbdb4908,5
0x163934af4ee8e6acac5373139ad7d313bca498f2,3
0xff5c49956faa9b1ea3f753a2a793b8c3b7ca65c2,4
0x2df786d7a7cfcf6d6272dfbfdcd68fcbcad0fee0,2
0xc00ff89bf5c3a1a9e352e8b61820428bb47d2564,2
0xe3b0a3bacb7b8fe5e25384d63835de02824aad3b,1
0x843cbfecb7b99d90d349cf7efc57a702fceb7070,4
0x67dc44b5b8aed2af78cb9d92afedbeabbf379aa8,4
0x3abab7bde03c60bfebfbbe92d21ced2af104c7ed,4
0xfcbdbb0bb55c21fff50acbb318fa160b1f3b93eb,2
0xd5dacbea3ea0875f2edddaaeae10bbe4d2f5d5d8,2
0x787524c1a47e4d3efb02253cbfefeab26bcd5a74,3
0xd0f1d827eea099f46a7f2ea9e18103dfadcefd2b,2
0x8d4af4cd163768bb8ccf94baccf1fe2e9849bfe7,2
0x6dcd63fbbc3dba5c4f4be00232a4bb0faa7beb9b,1
0x4d5bbacbc3eced4c7224fdced15d0c16bbf2150e,1
0x75dc4efcbd312d0c39a1ffac57664b0ffceb43fe,1
0x5b09eafac11d5f0ef4d94fbdbeb8af2be3ff2e8c,5
0x0b0ffa2cbfc1a5e5ee9e5d869fc563cd20ee85dc,1
0xadafe168d6a0662eb678e6f40af76435d35fa4ad,2
0xcfb1a340a1c10fdcd802fbd8fad71cb4933affec,3
0x84d5ff7307b4cc5aea9dacfca7bdcc98e09ecf2e,5
0xd89bcdaa41cacfb197b3deacc8cd265fb802dad5,1
0xbd5bf984d2a1be52d22aca8558c5a24920aefac5,5
0xdffc08dcd5043e719bbfafcedf4dcc569c1efb07,3
0xd65611cfffd2254b1efcede3eec2e4e69cc82eda,3
0x5aeda8aa1cc42cf26c9fceded6fa857dc8d7074e,2
0xbebfb9a96cba0fbec47e9a01ffc6ebeacf50dc33,2
0x5ecc1309cccbf647c80e64abd5ae7c02f86c6feb,4
0xca06d3a11ebb0ad4143f4f0f4ece55abdeb2f0ce,3
0xc0f92ab1e8363c1b4317d754febd80dfeaedf2c7,1
0x9d17acfd3ff9a600bf30d38dba2ceeacec7ce245,5
0xc571bbe1b7d760659b30616c515cb1add8985cf3,5
0x4cebec231c00abe16322d97bd5a089d3fc13c8c1,1
0xfff93976cf45fa85bcce392cf729dd9d5039b09a,1
0xa29a7897d9f95dee2fcd6eb7cae17eac970f48aa,2
0xcdf77bedc42f8f2e54ebba6332ca3f6cc9afdd4d,2
0xe1cf5b93db7c928ff093dfcd1d2dc88116c7dc0b,5
0xea4273c38fd8a495cbd0d31ccc573afc30f3f15b,4
0x6ad3bfdaf0f9ea2cd57a8ef6dc358ba853044ebe,3
0x11d60dfe3aeffe010daa4edf9dcedd19c5a5ec5d,2
0xbaebdbbe7bcce42a9b8bbff2df807d2cd88bfddd,3
0x8d1fac33a7254e3f13acdcdea7fa0e97c1bb7d08,2
0x5f8ef095503e06cb1cc9d5d43a2c775cdffeffbd,4
0xd37aa0c7ee3e9693ce482d11e092ef64d5c6dfca,4
0x1e9316e6bbd4166cdbf258e24f01a45ecab702cb,2
0x48a2e2feeabe02c7e05dbb8186c212c70fdaaced,1
0xe4c1ed3ae082556f7df9975ceb0f44ce2dc5adc2,4
0x06fdcbcccf6fdb643f0fbe2335deeeadebcd9331,4
0xa41f24f2c1db08b7adb46fdfde26bade62de2fbd,1
0xe8321ffe83cf741ccd5ed71dcce6efc3b05c0cb3,2
0x570570dcd8ec64df4eabc6fd2b3b8d3dcfd85be1,4
0xfdd6967e9c99bb52b270abd35fb3fdf724aafe08,5
0x05d5fe93cefd1dbbd4b89f9a234a3e06964b4bb7,2
0x64bd557237ad4d9be837c5bdc029749c2cd6d978,1
0xe78ae3ef6ae7fa3ea254ed1fbbb301ffeccefcad,1
0x89c069c54aab8da79bedfedd0da6afd6f727e3da,4
0x9d0eb2ddbadd194aca4735415a7c2acd321be090,4
0xecd28acaeacf403bfdd66abe87efd3d9effbab10,5
0xc9dee6af84df064e3d8ab4b9def5c7f08888aa3f,2
0xd59d5e71896bca52d5a058f7fabdf88e2af647db,1
0x3c6e20bd5041cedb8dcf1b4fbbcffcb9aca90c74,5
0xac36867fb8afca8ffad1b4c08ccc0e3ea5612cf4,3
0x2f3cabe21cae9cb7501f87a8ede488ea5aacf3cf,5
0xc9f10e0917c03f2cfa89663b0ca56cbd7de82db1,3
0xfbc6cf21c2b6cdba35532dd18adec7f76d7aecc3,1
0xbbaddee7e0fab17a5e37f897bd3f99cf38d4c1f3,4
0x71de3a628ec1cc4aa3c63643ba509eaea691c921,1
0x7daaaff0dc77ea1ae2ccff1b7b74d7ff9ecd27de,1
0x7bed245c7d2dbeed08a8f8ad5bdf2ae7f0eea41a,3
0x7f1c6f56d6afa274b24db38a4a706e45a7c6ab32,4
0xfe7a25f4aa1e24072bbceaa0bc043aebefdffc20,5
0xe820eafce6d3bd5cdba649d4a9baa493dd1e7efe,1
0xd6134ef1ecd284f7f4cda2dbaabd3867e60d9e8f,1
0xc86dd73ebcb8bc1e3d80d57c99c9088769b5232e,3
0xbf9c986bfdf738c33bd78acdcedaede0df6a6286,4
0xdcfbd3d9c5dbd02fbaa8b561ebfce0ee6c6fe5ce,3
0xf07e86bcb5d612d3a9c95dffd2ffddeef8b1adbd,5
0x8af69b6e45f19ebb7eadecd7c6a0fba733aa48fd,4
0xa78da392fa469a42d2d5caf73fd9451b9cc7eb0f,2
0x445bba9a324e4a0db4c133aff1caaefd8ad6bd72,2
0x3ede7bfe2910e41e6da597c862fa74d2e0d6c9b2,3
0x5eaea6a5de5ed03eee5d0401d3fe89baae0aed26,3
0xa0cec9cb2afa7e6cc0cd0ff3f086fd4c31daaa4d,2
0xae6d5c582cee55557139e4bcc2ea3b0fbb9c3aee,2
0xe0ebac6cd2da10cf540cbb9cfa9fe0af0d8b4ab0,5
0x4df5bfc7a1ac8fdcdfca0e9b2a8421a2d7d8d722,4
0xccf5ffbf51ba32cbfd2c35e4ffcedf7df4e43f0b,5
0x170fe5de2be7aeff6ce66a842a0e5fe5c2c34e04,1
0x4adefdb993f89fc5d8822efc5cf06eb952043cd7,4
0xaa22c9eb554e7da10629e4d6c7becb9b2f33eea6,5
0xe8c33b2dd4edd09edc7d15eabaa0fcfcb53ef62a,5
0x3e262a7e2f89b4fee1fbdfbea57cc3bdfc8af627,1
0xedc9ed7cac3c3ab7efdada4dbefd1bfd3dd3a348,4
0xe3e9db865c9ddc27e7bd9a354e7ce7b2c016dc1b,4
0x7eeb618c1fd92eddcab026b0dc48bfbebb73edbc,5
0xa201d5efc40ead6447ebb26dfcbfa4ad3537f718,4
0xbebef02c0da57f25ebe66985d8df96cfae72ff1b,1
0xbe64ee6e16ac1d5e8e15dca3bde13e581114b4b1,3
0xab40ec1941cb0cacdcc62c5d678ffba6f7e246fb,2
0x260ad310aaaa01d46cff31bf07619dac17ce5194,5
0xccea8858bdc6f107eeddc3ebbaca5c4093630a89,1
0x273aa7e5c9bdb9b5bfc5e1c2b0a0aa71c7e4c3bd,1
0xb72aad2124e1fce69c5fecbd547ec4ed55bed64f,5
0xb60d08f2df81cedcc776caf5762c2f24dec4b1ca,1
0x5ede06a9f7ecdebd6cc92f81ce9cdd8dfcbfe2ab,3
0xdc839dea6114ec254dde7d2bc429fead4c7dcb59,3
0xb2ae5bcc78abb2fe9efa77fa51cf4ebc61b8aef4,3
0xddc688655877285fcfc9c5fdeceed884e2a23759,1
0xf94bc4599bd94e7f04a1bd348d3bdaa4ecadcf6a,4
0xc9390a05e1814ff24c0fcaa22dd34a1abfcf2ff4,2
0xbc9dbb3c3e5deab22f8afacec04cacd6b7de7ca6,2
0xcbf10f61f3efb6cf8dea0c6bcf720db104fe6a58,5
0xdebc8a24e0bfda9844e485862fd9aeddbdaa7362,4
0x24d12e80bbf77d1ea1df6aee1bfd405de552cfe4,2
0xeabf2df014e1f1adeb674e8ee6fa72df663d4fca,4
0xdbdccfd0865dfe42cc7af07d0464aad72a401c40,2
0x38aa94c2cf46a3acfdae37fbdcf032bbd1f61e17,3
0x9dbdcfa39f8df73db117d7e248c7beac4ef3eab2,1
0xa18e168bff0cb29edc4deb5329daa3bbddef0e1b,1
0xc801fa5c8eb58af7d9d3be643daaecacc7adcfa5,4
0x79f0fcaf570a7f3fbb0bcd06f3b0c0edc7453b3c,1
0x8f0cf5ddc0eaeb39ecf5add2c9a5abbb477ffed4,3
0xadb3be84f47cadabba28c8d31a622bef4efee3ac,4
0xef4ecaae3817eceeab5bdc60c2c0e652004d22f4,4
0x1fa6d20d0aaa64873bbb7dc01e241b3c6d5fd46f,2
0x7cbc7fa216e7cf5f2ba9c9cd94a1c1fe52cc5bd6,4
0x4cd1e384f9f242549f32eba3db92d49dd9e55daa,5
0xc3bdadf1fb997f141d56d353ea9fd9f03c72fe9f,1
0xf35f77b0cf379adebc8b53c0900b713dba2ab3da,1
0xf2b069fac5fbdb3d129b71b384dbdc6a0bbea533,4
0xecdbf96eeabcc4166aa3afed861add31fce45dda,5
0x5dedc0be36a39e57e3dd8e8bb3e6aa4bd8762bd0,3
0x241221d111b0d2efde2854b5ada01b9cab5f3bf5,3
0xa7ead88cfaa240abb2da1adbc7ecda27a7a233d8,2
0xafcef41f5326d16b92748f7e9cfbafaedd62c615,1
0x5aa7fb9b8ff1fd456fed0e70f69eaf623a717bb3,2
0xa9e58edd95c3a0fea03b343cec75ffe0f6a05cb7,3
0x38feeebafab84be5556b12e20bfef4fbc8a762ce,2
0x34a2882ce1adfbacfebcaf4eb18553bc71db54ee,3
0xc2ebf7b5fff01c15bd2897a900f82fd2a82ce10d,1
0xa31639cdba237b8145192a8269c1a8ca7d6cfcf2,5
0x8ab8cfddd6b9eca5acaf3dd3cc93139c04acbffc,1
0xd2c15decb6b2cfa3ec216761afbcf8e72c9a0061,4
0x0abedfabd82c88cc720d6eab29aface5d1231a1f,4
0xaee4edd29a6f3ddf4bf8ee3567f3681ba22d2ea1,2
0xbf7e8efb43d21bcf68180db6cbade8ef3ddbe6fa,1
0x1fafdecd86dcf8ce349dfdacd7167c2e0f8be83d,5
0x8ac80dae778958e9e8bf4f02852c3a35efc4e1ed,3
0xa47428f7664787bae3ed4cc173c9c9bb48b8a8b3,3
0xfa9e81ecbf35b9282ebb76fa38dab558d8d8df08,5
0x383dc3e1a1cfd9cc622046208e20dabda5d32dae,2
0xabbefccb31c6f2adae039b6dac2fb1fcbfd8841c,5
0x6fa28afd1b6ad71abfbbaeb45eebbfae8d080efc,1
0xcfebaebeab8b9d520e3049dfb15799e9afdca8c1,2
0xeda28be31aee2fbea88b28dcffea4a0d0b3eefee,3
0xce8d1635ff2bafd5a6a2b39dead70ebf97867f16,4
0xac0cac84e9cc98069a9b1efc1b4bdcd0e41dbdc3,2
0x34df65eb14cb9a3becb83af3c18b7bb5dec549bb,3
0x5cdda73337caa99aaedb5cccfae53dd8cea5f721,2
0xacaa929f0e1a6ac9ebb213aaef78cadfacccd380,4
0x1923084bbce3bd3e93e68ac6ca8ab4f2644a1bdd,5
0xff0abbc2da5b7cec094db4af7fdbc0c0eb0ffa9e,2
0x92e27d393cccc8f8bd1344a7a8ad9e7e6ba6cae4,1
0x7c6b1eeaf0ef6efbb7a486dbdbe8bb3a5e8ffcfe,4
0xdbcbd486c45c48bd5e3bf8ca0d2d103fd9e2a0df,5
0xa92adeac31e8e2cf3686be6aebcbf67cecea4aa6,2
0x6a4a8e9eff5cce316cff32cb87d2de3e3dbde671,2
0x4f671fabf5d26f5eae26ebfed1c7ca04efd66583,2
0x47d8fa44fc9431906d1e75fbd4fd2bdcef900d5e,2
0x9b6ae089dd07ad5c0bae88f997feb119a6cbc3b9,1
0xa4aafa86ce9c6f86aabd03bea2570eb4d59805a9,3
0xcda2cdaf12d6fec56f22b23d0bdc0ba0ce257fab,3
0xf13fe0404cba52ab825b4a82f89a9a4e6feb1f45,1
0xfceef5c602fdbb231b7b80be2b0c9ce7a654ae8e,2
0x998fc4c86dec38f6b3dfbceb89acb1bcfd96c4d7,3
0xc6b0aade13aa2091fce14695a3f0bc7bb2cd1651,1
0x2eaf6f35ae49aed5ec9cec099b8023b7d4c0cda7,4
0x61c4ae65d855ca0858a4b8b77d0f9b10ed3ccee2,4
0xf827fb408741ac1b4f710b0d0f2fdac4fa4672db,2
0x3ae0a09affe8858a28fe3e0be6adb9aa1f1dce8d,3
0x08a9509605078e16ee4aabe3bd2c4e9e04f71f5d,3
0xc6af9e72d854a6b9f44cbafce82eaddfbbdfc3f5,3
0xb894f49a7fe827f492e4cae43effd61efafa5dca,3
0x8263e73ab8dc0ba01ab020a520b4f1edfeae25bd,2
0xd7e9b4eca51a95ebe0e683f93dbefd5eff92eab5,1
0xd8ab6bab9a392538983ad6c2d261aad8da82fddb,5
0x68ebcfbd1e2fe4ffcaebec4722c3edf2d0e9df95,3
0x15a45f3d2e2c0421dfbc2b6b3e7febafa64c6fde,1
0xa3c52bd30785f9ef29d2142dc506793baddead1a,1
0x4dd7fb6a452fe29260141fc1edea4a91ecf6bad1,5
0xb1bba7fb8914eacc27aeb60ba5b1c4ed452c6bfc,5
0x49e461b41dca041beba7d89184b7d5f9a6d5d5de,5
0x21cb82abebfa50a754aa2f1eeab2ae3cf35f30be,5
0xb4aacfbf546543c7f91d54bccbeacfedcafe06b0,2
0xb5fccfc60cdc40d6fba0f3621b4cafd0be0bd5be,3
0xe39acfd3bfa0bce1e6320829650635eb3dcfc695,4
0xdce5b0c1f0ba8a4d66721ed38df2b5db4fccab8b,2
0x05431d4cb612277df8398ff6dba40cec6eebc864,5
0x03dc40a6230afc7cfbbfcb07a2b1ec9c4d7d6dcc,2
0xaeee0558673d5e3c17b0feb54120dc4d2552add0,1
0xe4c5eaa5c9225a7e92dabcbffb36babe1b4f9cdc,5
0x92680cebcc4bfa4c1fefca6ccdacf2add65be05b,2
0xad9e52ea75a4db1ab1be5dd4315d3eddbe33a33f,4
0xe078b16fee65e32027efebc4fadf52692fff032e,2
0x0c004bb2fedda9c4d6ca1dd4dabbcabae3cebe60,4
0xf7db81ba1cfa0d8bcbec0fa67fcb20a6d00749ee,2
0xc44ba3bf7fbcee32a8f97c9ea42cba690db3e2bd,1
0x9d14fbda8d6312ddee9b963b1df0eb28e504386f,4
0xdfdcbab67caa43e6cd36d51adc6bcebbcee74dad,1
0xbccdbe958784b22681553a9ae3af28f4cacdabc8,1
0xbcf20c7e83a173cb5cc4aa1eaab123abe504c7b0,3
0xfcaeade52d38d71b4e63046ecdaedbfaabdca3dc,5
0x4eb6ea8ebe9fbd9c99b652fae0fa0bdd0b9feffd,1
0x84fa5db41b846a4aeedcf9f23fee6ba289f45f68,2
0x1fc0e631ffc04df163b6eb8e46863f9dc3ced356,5
0xd96a65ffd0b3f1e57964ead93a2fb3cc36a0dd20,2
0xdca3d21aaf0caf846ce1cfe9a2ba1ced0ffa14de,3
0xade6edbcb4b5eadb6d8a1cbdd6f6dfdcf6f82655,3
0xc6afdede8ca207f83768dde7e8c0a92d69f0252b,1
0x434301f98266e6c9c2f1a9ff5aace0b92cdc7be6,1
0xedf14a7971f03ac320ea48ca2d108814ba0a50e6,1
0x3aeaf34fc6072bdcaceaadcbaa6bdab5ffc60408,3
0xc5c0d046faac7278f5f7e851c77a84be5ef3872a,2
0x7e019ac7eebcad2c3ffa3cb1d0beb92fd6327dcc,3
0x0f6e3cb8aa6d4562a3ffda9fdeeccaee3cddac24,5
0xcc5e8fb0cb538ee99bfb2130fed5abdaa7c67e6c,3
0x6cdeaffba4b65d52c483b8adc4b0e8afba21124e,1
0x0eaeaea13de2c8adbda8e3c9b3049f926f16bccf,2
0xebbf87b2c0cd695893ee3ffb6a4fc3cacce1d39d,4
0xf8aff77277e8e76f55a4ecc9de70af0221d4bc16,3
0xbc6ab5ccbf7c21bff1a004ade7ff2e3e5bb0fda0,3
0xbe16f24af404b0f3eacb88bbd9b4572e9a8b4e12,2
0x7bcbf91dff95f893b4eae71efcbb20df6347fcba,2
0x266efdbe250a48ff70fdca48fdf21f9aefdb445e,3
0x3b67b30fce364dfbbb9c2debcddcfea6f11f8aed,2
0x4b8ec9afbeb62fa9c0a1c6fa6ccce7ddcb6ae15c,3
0xaf404c7eb6ac0c7cdfcd1afea6206a8cc3f708dd,5
0x1f699ebe8a728cfe6faa4db0cabcc648e10cbbfc,3
0xcf7aabcdfd945dc01ed8aba59eedfddb5a3b9bbd,2
0x6069ccd76d0dae2b4b65e22f2b9ebf298f84b430,5
0xcc669bdacdfdde018120b5a86bba0a0c79a91fe3,5
0xe2a61fcdbf3f250d6bd8df7b882be6dadebb0a1b,4
0xccd3ebf6657babfaeed1bcad1efef9f9bebf8d54,2
0xbe68bcbe0bf5bd2c07b2bcfce9a57eeb029d20e1,3
0xe41aeecfd3d4af83e3acd3c329dca8f367ce444a,3
0xc2bcea77befb18f7edd08cb408223dea50dbf0d7,1
0xad2b52fc5a8bbac89bfcec3789c27dd8245b89b5,3
0xd0c57b35ee413aa7f6cb439e5e91cfef2bbaae4c,1
0x8ae8ca75cc7b4d09af3cccce030e37bb1a9cf442,5
0xa71f20e30d1deaf35813cbcd817df2b4d3bbeb15,4
0x8cafdfc79bfa66f1fef39c4bfaa59ac7dc4acc74,1
0xd5bd6e52cd97c1f89fb9a07e5916c7e9daaae8ad,3
0xb3a41b64a01fca29eaedf56680fe39acb37aaeb4,4
0xb8ed1c66cb745acdcfaa7b77dd4e28e3bf38311b,5
0x5b18fa4d7992bceab82b45b7eccec4f5ed4252da,3
0xbfcf80be4ce1412fe5a46fc26ca2dcc96655fcce,3
0x8ac50f4dfc3aa21dce2978cfc26a5a0dfce4fdd6,4
0xc1b4cb263ddd0806b392eacecc28fed898fe9e6b,5
0x0bf53b4ed65e78cbe12fedf198fcb2bfdeb1342b,3
0xbc5dcbc551ca8fc7bef35da0ce46691fc8ccfa58,3
0xc6159ff1e361f6e5ed263bfbdffebe9ebcbe521f,2
0x1cfba5021ffe6f9bfec3da2f309f32e7c3ab80e2,4
0x4bafdacacb7bc444d0f0ebac92e2abea67a88dce,2
0x6b3949ac577762c0ebdb2adbf09c9607cbf33d0e,1
0x4bed1638c36a5f1a6bf35acfe4daf8a6ceaa12bd,4
0xd0e3f85d1c14d22dbe4885a02ec18a3ae290cb6c,5
0x6ce6bbe14ad8ac8c2f8bceb65addea4cc1f97bdc,4
0xb929e36fef8c670a59ce36ddfa7b4c11d5f2ba3e,3
0xe1a2c7288cba358adf6dbed8fcdad7301c44b120,2
0xbdc1ecc97a1431fb01aaacfcdf4947d68ca370ca,4
0xef84f4c9fe3dc6835b69eced8dace744549fa0c2,2
0x84d08da8ed8bcbffcbbdcebfa8dfc57a4ccc058b,4
0x70f1d2bc3addd5aa18abf5ffd76cf283b3a518aa,4
0x9bff08fd1fa505ed6aa65f3e968c0eb6373cebab,1
0x963a90ba8b461bcaeb7f2b466fa7bf2bd204bae7,4
0xf9eaec1114e885c9ab1d3c0ccef32cf58f9e65dd,3
0x7e80d8df06a9f1663ed5657fbd23b07555db740f,3
0xf9aa4b641dcbb1f7b6d798dcfe7ef678314ef1f7,1
0xedbe57ecd8c0c62e3968c81deac224c3be2ebd6d,5
0x80b93ce2fd360adce29ba2005a2b7ae9f8dfbdce,4
0xddd50bcf1fc9e894be2d021ec8a7abac1366fbee,4
0xece09ff7c2e923c1efc0fdc9d26cf4e2fcbb3387,5
0xeb69af058fe5dfdf9996cc8bef86404ccacd6473,5
0xbd900df136bc6fdccddf1dd467c7fea9c8180aa7,2
0xeddc68c02adba6d2ceca3eb2fdcefa3bb39b6a1e,2
0xe3dfc0cafb18cf3abb3ab57a4cd02cde4dc0ada8,2
0x88d7ed5edc5df6dd7594b54a9fde4780fff9def1,5
0x1ef89c3ba3fa4d25dde03a38ead17a2c3fed62a8,5
0xac8e4ca4e7be67c5f5a09b36001bbf32d72b229b,1
0xcaec0d0aba68edbe8dddbade7aded1bdc2dfbc9c,5
0xc1b9a567e6f5ebbcfc9a5c0fc40dfbce03bcf2e1,2
0x77b7ccbdf4da4c034e1ff3ed64d156c16ab47dff,4
0x20cbff60bbcaddacafdc6ae2a928cf0ddfaff7ca,2
0xdb3efe7cfdbdcdf5adfc4d85afcd5513b3eedd73,1
0x8ea012c6ba3ffa0c01d342cfda8dcd34dff4eee0,5
0x18b50c1c71cfbc2e5ac394a9cf10243f37cafb9e,3
0x0884fcf83bb2b79277fa6433b023d2f853baf4ab,5
0x7cb16abdd2aa6adcfb4a982c1ab9cdb8cbc220e0,3
0xc4cffa926fcf8cdd7991624b6646fbc38bdbe7db,3
0xdd7ac76cddaa83db95c3eeacafd393ccbd16ccdd,3
0x6670ee20add231a9fed9febc602be4fca740ed72,5
0x0ef4c71c5717ffadc24757faefb0bef24cb7a1d2,3
0xad9e86bb4f1d051eae83cecdf0eaecb3e545dbba,4
0xfcccb5eccabff4eb96d61a6cbf4af1afdcaacbea,4
0x1ff2ff243ccd5a2cc7f9ed4fdfecd2c0cdc4d350,2
